P,v,physics_mean,physics_var,baseline_mean,baseline_var
204.53781512605042,296.218487394958,221.18266862280643,0.020862064624489897,223.70868408574788,15.453222032551395
207.89915966386556,296.218487394958,221.26802068456547,0.021015082559714827,223.7172639697328,15.45276864652492
211.26050420168067,296.218487394958,221.38186132811174,0.02098757807471608,223.73529636174501,15.451833675242659
214.6218487394958,296.218487394958,221.52433401974935,0.02076651233891416,223.76222506897028,15.450476639134164
217.98319327731093,296.218487394958,221.6976195131226,0.020343411891905763,223.79742902157875,15.448773503079211
221.34453781512605,296.218487394958,221.9053815363033,0.01971709427069042,223.8402291820111,15.446814505796734
224.7058823529412,296.218487394958,222.15170825296337,0.01889698955550309,223.88989583079254,15.44470147005202
228.0672268907563,296.218487394958,222.43965181345723,0.017906499304185922,223.94565616637624,15.442544658897384
231.42857142857144,296.218487394958,222.76955854612683,0.016785420008564613,224.00670215452334,15.440459259926381
234.78991596638656,296.218487394958,223.13746868329338,0.015590180859645062,224.07219856116254,15.438561594825122
238.15126050420167,296.218487394958,223.5339220500364,0.014390881307840296,224.1412911017245,15.436965164891163
241.51260504201682,296.218487394958,223.9435054578787,0.013265118072559872,224.21311463956707,15.43577665386068
244.87394957983193,296.218487394958,224.3453961764291,0.0122901763188848,224.2868013662798,15.435092016994222
